conference	paper_title	doi	author	author_url	author_position
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Beyond the screen: designing immersive collaborative experiences for children through digital and physical interaction	10.1145/1394445.1394462	Julia Frederking	https://dl.acm.org/author_page.cfm?id=81421599478	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Beyond the screen: designing immersive collaborative experiences for children through digital and physical interaction	10.1145/1394445.1394462	Michael Cruz	https://dl.acm.org/author_page.cfm?id=81421600120	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Beyond the screen: designing immersive collaborative experiences for children through digital and physical interaction	10.1145/1394445.1394462	Mark Baskinger	https://dl.acm.org/author_page.cfm?id=81317491058	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Beyond the screen: designing immersive collaborative experiences for children through digital and physical interaction	10.1145/1394445.1394462	Kees Overbeeke	https://dl.acm.org/author_page.cfm?id=81452609633	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Bringing context to the foreground: designing for creative engagement in a novel still camera application	10.1145/1394445.1394463	Maria Håkansson	https://dl.acm.org/author_page.cfm?id=81100232108	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Bringing context to the foreground: designing for creative engagement in a novel still camera application	10.1145/1394445.1394463	Lalya Gaye	https://dl.acm.org/author_page.cfm?id=81100469851	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	CityFlocks: designing social navigation for urban mobile information systems	10.1145/1394445.1394464	Mark Bilandzic	https://dl.acm.org/author_page.cfm?id=81363606637	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	CityFlocks: designing social navigation for urban mobile information systems	10.1145/1394445.1394464	Marcus Foth	https://dl.acm.org/author_page.cfm?id=81342494632	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	CityFlocks: designing social navigation for urban mobile information systems	10.1145/1394445.1394464	Alexander De Luca	https://dl.acm.org/author_page.cfm?id=81318488374	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Handy navigation in ever-changing spaces: an ethnographic study of firefighting practices	10.1145/1394445.1394465	Sebastian Denef	https://dl.acm.org/author_page.cfm?id=81363603319	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Handy navigation in ever-changing spaces: an ethnographic study of firefighting practices	10.1145/1394445.1394465	Leonardo Ramirez	https://dl.acm.org/author_page.cfm?id=81363601116	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Handy navigation in ever-changing spaces: an ethnographic study of firefighting practices	10.1145/1394445.1394465	Tobias Dyrks	https://dl.acm.org/author_page.cfm?id=81363605889	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Handy navigation in ever-changing spaces: an ethnographic study of firefighting practices	10.1145/1394445.1394465	Gunnar Stevens	https://dl.acm.org/author_page.cfm?id=81100661746	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Interaction as a component of meaning-making	10.1145/1394445.1394466	Kunmi Otitoju	https://dl.acm.org/author_page.cfm?id=81320493562	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Interaction as a component of meaning-making	10.1145/1394445.1394466	Steve Harrison	https://dl.acm.org/author_page.cfm?id=81100010024	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Taming the situationist beast	10.1145/1394445.1394467	Lucian Leahu	https://dl.acm.org/author_page.cfm?id=81363603666	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Taming the situationist beast	10.1145/1394445.1394467	Jennifer Thom-Santelli	https://dl.acm.org/author_page.cfm?id=81100334243	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Taming the situationist beast	10.1145/1394445.1394467	Claudia Pederson	https://dl.acm.org/author_page.cfm?id=81363604031	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Taming the situationist beast	10.1145/1394445.1394467	Phoebe Sengers	https://dl.acm.org/author_page.cfm?id=81100397464	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Evaluating usability: using models of argumentation to improve persuasiveness of usability feedback	10.1145/1394445.1394468	Mie Nørgaard	https://dl.acm.org/author_page.cfm?id=81314494924	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Evaluating usability: using models of argumentation to improve persuasiveness of usability feedback	10.1145/1394445.1394468	Rune T. Høegh	https://dl.acm.org/author_page.cfm?id=81324490120	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Designing marketing experiences	10.1145/1394445.1394469	Lene Mailund	https://dl.acm.org/author_page.cfm?id=81363604775	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Designing marketing experiences	10.1145/1394445.1394469	Kim Halskov	https://dl.acm.org/author_page.cfm?id=81100505962	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"Constructivism, virtual reality and tools to support design"	10.1145/1394445.1394470	Cara Winterbottom	https://dl.acm.org/author_page.cfm?id=81100573787	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"Constructivism, virtual reality and tools to support design"	10.1145/1394445.1394470	Edwin Blake	https://dl.acm.org/author_page.cfm?id=81100243862	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Integrating agile methods for mixed reality design space exploration	10.1145/1394445.1394471	Volker Paelke	https://dl.acm.org/author_page.cfm?id=81100564325	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Integrating agile methods for mixed reality design space exploration	10.1145/1394445.1394471	Karsten Nebe	https://dl.acm.org/author_page.cfm?id=81332518107	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"Sharing digital photographs in the home through physical mementos, souvenirs, and keepsakes"	10.1145/1394445.1394472	Michael Nunes	https://dl.acm.org/author_page.cfm?id=81336491925	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"Sharing digital photographs in the home through physical mementos, souvenirs, and keepsakes"	10.1145/1394445.1394472	Saul Greenberg	https://dl.acm.org/author_page.cfm?id=81100197069	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"Sharing digital photographs in the home through physical mementos, souvenirs, and keepsakes"	10.1145/1394445.1394472	Carman Neustaedter	https://dl.acm.org/author_page.cfm?id=81100495977	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Photo displays in the home	10.1145/1394445.1394473	Laurel Swan	https://dl.acm.org/author_page.cfm?id=81100231799	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Photo displays in the home	10.1145/1394445.1394473	Alex S. Taylor	https://dl.acm.org/author_page.cfm?id=81100517358	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	The past is a different place: they do things differently there	10.1145/1394445.1394474	R. Harper	https://dl.acm.org/author_page.cfm?id=81452613064	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	The past is a different place: they do things differently there	10.1145/1394445.1394474	D. Randall	https://dl.acm.org/author_page.cfm?id=81406595095	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	The past is a different place: they do things differently there	10.1145/1394445.1394474	N. Smyth	https://dl.acm.org/author_page.cfm?id=81442609249	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	The past is a different place: they do things differently there	10.1145/1394445.1394474	C. Evans	https://dl.acm.org/author_page.cfm?id=81418593503	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	The past is a different place: they do things differently there	10.1145/1394445.1394474	L. Heledd	https://dl.acm.org/author_page.cfm?id=81418593299	5
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	The past is a different place: they do things differently there	10.1145/1394445.1394474	R. Moore	https://dl.acm.org/author_page.cfm?id=81418598688	6
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Projected cognition: capturing intent in descriptions of complex interaction	10.1145/1394445.1394475	William Edmondson	https://dl.acm.org/author_page.cfm?id=81100383916	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Projected cognition: capturing intent in descriptions of complex interaction	10.1145/1394445.1394475	Russell Beale	https://dl.acm.org/author_page.cfm?id=81100435682	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	The iterative design of a project charter for interdisciplinary research	10.1145/1394445.1394476	Stan Ruecker	https://dl.acm.org/author_page.cfm?id=81363600690	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	The iterative design of a project charter for interdisciplinary research	10.1145/1394445.1394476	Milena Radzikowska	https://dl.acm.org/author_page.cfm?id=81363605757	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Games for virtual team building	10.1145/1394445.1394477	Jason B. Ellis	https://dl.acm.org/author_page.cfm?id=81332497475	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Games for virtual team building	10.1145/1394445.1394477	Kurt Luther	https://dl.acm.org/author_page.cfm?id=81363592028	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Games for virtual team building	10.1145/1394445.1394477	Katherine Bessiere	https://dl.acm.org/author_page.cfm?id=81416601807	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Games for virtual team building	10.1145/1394445.1394477	Wendy A. Kellogg	https://dl.acm.org/author_page.cfm?id=81100457150	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Designing for nomadic work	10.1145/1394445.1394478	Norman Makoto Su	https://dl.acm.org/author_page.cfm?id=81100108464	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Designing for nomadic work	10.1145/1394445.1394478	Gloria Mark	https://dl.acm.org/author_page.cfm?id=81100279599	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Near real-time fire alert system in South Africa: from desktop to mobile service	10.1145/1394445.1394479	Diane K. Davies	https://dl.acm.org/author_page.cfm?id=81363597526	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Near real-time fire alert system in South Africa: from desktop to mobile service	10.1145/1394445.1394479	Hein F. Vosloo	https://dl.acm.org/author_page.cfm?id=81363606278	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Near real-time fire alert system in South Africa: from desktop to mobile service	10.1145/1394445.1394479	Suresh Santhana Vannan	https://dl.acm.org/author_page.cfm?id=81363603872	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Near real-time fire alert system in South Africa: from desktop to mobile service	10.1145/1394445.1394479	Philip E. Frost	https://dl.acm.org/author_page.cfm?id=81363603190	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Anchored mobilities: mobile technology and transnational migration	10.1145/1394445.1394480	Amanda Williams	https://dl.acm.org/author_page.cfm?id=81100005341	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Anchored mobilities: mobile technology and transnational migration	10.1145/1394445.1394480	Ken Anderson	https://dl.acm.org/author_page.cfm?id=81100101324	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Anchored mobilities: mobile technology and transnational migration	10.1145/1394445.1394480	Paul Dourish	https://dl.acm.org/author_page.cfm?id=81100521529	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Aesthetic journeys	10.1145/1394445.1394481	Johanna Brewer	https://dl.acm.org/author_page.cfm?id=81100357469	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Aesthetic journeys	10.1145/1394445.1394481	Scott Mainwaring	https://dl.acm.org/author_page.cfm?id=81100420884	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Aesthetic journeys	10.1145/1394445.1394481	Paul Dourish	https://dl.acm.org/author_page.cfm?id=81100521529	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"Art, design, education and research in pursuit of interactive experiences"	10.1145/1394445.1394482	Geoffrey Shea	https://dl.acm.org/author_page.cfm?id=81363593852	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Objects of wonderment	10.1145/1394445.1394483	Eric Paulos	https://dl.acm.org/author_page.cfm?id=81100513321	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Objects of wonderment	10.1145/1394445.1394483	Tom Jenkins	https://dl.acm.org/author_page.cfm?id=99659162270	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Objects of wonderment	10.1145/1394445.1394483	August Joki	https://dl.acm.org/author_page.cfm?id=81363597713	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Objects of wonderment	10.1145/1394445.1394483	Parul Vora	https://dl.acm.org/author_page.cfm?id=81421594906	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Evaluating the effectiveness of term frequency histograms for supporting interactive web search tasks	10.1145/1394445.1394484	Orland Hoeber	https://dl.acm.org/author_page.cfm?id=81100400212	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Evaluating the effectiveness of term frequency histograms for supporting interactive web search tasks	10.1145/1394445.1394484	Xue Dong Yang	https://dl.acm.org/author_page.cfm?id=81100354902	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"""Narrowcast yourself"": designing for community storytelling in a rural Indian context"	10.1145/1394445.1394485	Matt Jones	https://dl.acm.org/author_page.cfm?id=81328488881	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"""Narrowcast yourself"": designing for community storytelling in a rural Indian context"	10.1145/1394445.1394485	Will Harwood	https://dl.acm.org/author_page.cfm?id=81363594972	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"""Narrowcast yourself"": designing for community storytelling in a rural Indian context"	10.1145/1394445.1394485	David Bainbridge	https://dl.acm.org/author_page.cfm?id=81100325250	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"""Narrowcast yourself"": designing for community storytelling in a rural Indian context"	10.1145/1394445.1394485	George Buchanan	https://dl.acm.org/author_page.cfm?id=81100456135	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"""Narrowcast yourself"": designing for community storytelling in a rural Indian context"	10.1145/1394445.1394485	David Frohlich	https://dl.acm.org/author_page.cfm?id=81100162362	5
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"""Narrowcast yourself"": designing for community storytelling in a rural Indian context"	10.1145/1394445.1394485	Dorothy Rachovides	https://dl.acm.org/author_page.cfm?id=81331501649	6
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"""Narrowcast yourself"": designing for community storytelling in a rural Indian context"	10.1145/1394445.1394485	Maxine Frank	https://dl.acm.org/author_page.cfm?id=81363593551	7
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	"""Narrowcast yourself"": designing for community storytelling in a rural Indian context"	10.1145/1394445.1394485	Mounia Lalmas	https://dl.acm.org/author_page.cfm?id=81100072366	8
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Understanding iDTV in a developing country and designing a T-gov application prototype	10.1145/1394445.1394486	Lara Schibelsky	https://dl.acm.org/author_page.cfm?id=81363605872	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Understanding iDTV in a developing country and designing a T-gov application prototype	10.1145/1394445.1394486	Godoy Piccolo	https://dl.acm.org/author_page.cfm?id=81363604472	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Understanding iDTV in a developing country and designing a T-gov application prototype	10.1145/1394445.1394486	Maria Cecília	https://dl.acm.org/author_page.cfm?id=81100639757	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Understanding iDTV in a developing country and designing a T-gov application prototype	10.1145/1394445.1394486	Calani Baranauskas	https://dl.acm.org/author_page.cfm?id=81460646733	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	TapGlance: designing a unified smartphone interface	10.1145/1394445.1394487	Daniel C. Robbins	https://dl.acm.org/author_page.cfm?id=81100066066	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	TapGlance: designing a unified smartphone interface	10.1145/1394445.1394487	Bongshin Lee	https://dl.acm.org/author_page.cfm?id=81409593205	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	TapGlance: designing a unified smartphone interface	10.1145/1394445.1394487	Roland Fernandez	https://dl.acm.org/author_page.cfm?id=81538143356	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Interface designs for pen-based mobile video browsing	10.1145/1394445.1394488	Wolfgang Hürst	https://dl.acm.org/author_page.cfm?id=81100325566	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Interface designs for pen-based mobile video browsing	10.1145/1394445.1394488	Georg Götz	https://dl.acm.org/author_page.cfm?id=81100432468	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Reflecting human behavior to motivate desirable lifestyle	10.1145/1394445.1394489	Tatsuo Nakajima	https://dl.acm.org/author_page.cfm?id=81100441392	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Reflecting human behavior to motivate desirable lifestyle	10.1145/1394445.1394489	Vili Lehdonvirta	https://dl.acm.org/author_page.cfm?id=81339512424	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Reflecting human behavior to motivate desirable lifestyle	10.1145/1394445.1394489	Eiji Tokunaga	https://dl.acm.org/author_page.cfm?id=81100283498	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Reflecting human behavior to motivate desirable lifestyle	10.1145/1394445.1394489	Hiroaki Kimura	https://dl.acm.org/author_page.cfm?id=81339509881	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Opening the design space: the soft set of requirements	10.1145/1394445.1394490	Alessia Rullo	https://dl.acm.org/author_page.cfm?id=81100499139	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Subjective objectivity: negotiating emotional meaning	10.1145/1394445.1394491	Lucian Leahu	https://dl.acm.org/author_page.cfm?id=81363603666	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Subjective objectivity: negotiating emotional meaning	10.1145/1394445.1394491	Steve Schwenk	https://dl.acm.org/author_page.cfm?id=81363603744	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Subjective objectivity: negotiating emotional meaning	10.1145/1394445.1394491	Phoebe Sengers	https://dl.acm.org/author_page.cfm?id=81100397464	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Theories and practice of design for information systems: eight design perspectives in ten short weeks	10.1145/1394445.1394492	David G. Hendry	https://dl.acm.org/author_page.cfm?id=81100622591	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Theories and practice of design for information systems: eight design perspectives in ten short weeks	10.1145/1394445.1394492	Batya Friedman	https://dl.acm.org/author_page.cfm?id=81100636215	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Where all the interaction is: sketching in interaction design as an embodied practice	10.1145/1394445.1394493	Jakob Tholander	https://dl.acm.org/author_page.cfm?id=81100187595	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Where all the interaction is: sketching in interaction design as an embodied practice	10.1145/1394445.1394493	Klas Karlgren	https://dl.acm.org/author_page.cfm?id=81100013363	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Where all the interaction is: sketching in interaction design as an embodied practice	10.1145/1394445.1394493	Robert Ramberg	https://dl.acm.org/author_page.cfm?id=81100122529	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Where all the interaction is: sketching in interaction design as an embodied practice	10.1145/1394445.1394493	Per Sökjer	https://dl.acm.org/author_page.cfm?id=81363597100	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	More than meets the eye: transforming the user experience of home network management	10.1145/1394445.1394494	Erika Shehan Poole	https://dl.acm.org/author_page.cfm?id=81339522411	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	More than meets the eye: transforming the user experience of home network management	10.1145/1394445.1394494	Marshini Chetty	https://dl.acm.org/author_page.cfm?id=81328487724	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	More than meets the eye: transforming the user experience of home network management	10.1145/1394445.1394494	Rebecca E. Grinter	https://dl.acm.org/author_page.cfm?id=81328488487	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	More than meets the eye: transforming the user experience of home network management	10.1145/1394445.1394494	W. Keith Edwards	https://dl.acm.org/author_page.cfm?id=81100595699	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Empathetic living media	10.1145/1394445.1394495	Adrian David Cheok	https://dl.acm.org/author_page.cfm?id=81100418633	1
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Empathetic living media	10.1145/1394445.1394495	Roger Thomas Kok	https://dl.acm.org/author_page.cfm?id=81363602044	2
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Empathetic living media	10.1145/1394445.1394495	Chuen Tan	https://dl.acm.org/author_page.cfm?id=81363593681	3
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Empathetic living media	10.1145/1394445.1394495	Owen Noel Newton Fernando	https://dl.acm.org/author_page.cfm?id=81100444317	4
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Empathetic living media	10.1145/1394445.1394495	Tim Merritt	https://dl.acm.org/author_page.cfm?id=81363592872	5
DIS '08:Proceedings of the 7th ACM conference on Designing interactive systems	Empathetic living media	10.1145/1394445.1394495	Janyn Yen Ping Sen	https://dl.acm.org/author_page.cfm?id=81363603392	6
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	In search of lasting principles for designing interactive systems	10.1145/1142405.1142406	Sol J. Greenspan	https://dl.acm.org/author_page.cfm?id=81100122158	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Session details: Interaction design methods 1	10.1145/3244605	J.-M. Gauthier	https://dl.acm.org/author_page.cfm?id=81100275792	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Inspiration card workshops	10.1145/1142405.1142409	Kim Halskov	https://dl.acm.org/author_page.cfm?id=81100505962	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Inspiration card workshops	10.1145/1142405.1142409	Peter Dalsgård	https://dl.acm.org/author_page.cfm?id=81320488814	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Storyboarding: an empirical determination of best practices and effective guidelines	10.1145/1142405.1142410	Khai N. Truong	https://dl.acm.org/author_page.cfm?id=81339532748	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Storyboarding: an empirical determination of best practices and effective guidelines	10.1145/1142405.1142410	Gillian R. Hayes	https://dl.acm.org/author_page.cfm?id=81100592620	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Storyboarding: an empirical determination of best practices and effective guidelines	10.1145/1142405.1142410	Gregory D. Abowd	https://dl.acm.org/author_page.cfm?id=81100251687	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Child-personas: fact or fiction?	10.1145/1142405.1142411	Alissa Nicole Antle	https://dl.acm.org/author_page.cfm?id=81100371792	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Session details: New forms of interaction	10.1145/3244606	J. van der Schijff	https://dl.acm.org/author_page.cfm?id=81418592626	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The spatial character of sensor technology	10.1145/1142405.1142413	Stuart Reeves	https://dl.acm.org/author_page.cfm?id=81100228688	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The spatial character of sensor technology	10.1145/1142405.1142413	Tony Pridmore	https://dl.acm.org/author_page.cfm?id=81100377785	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The spatial character of sensor technology	10.1145/1142405.1142413	Andy Crabtree	https://dl.acm.org/author_page.cfm?id=81100143427	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The spatial character of sensor technology	10.1145/1142405.1142413	Jonathan Green	https://dl.acm.org/author_page.cfm?id=81343494144	4
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The spatial character of sensor technology	10.1145/1142405.1142413	Steve Benford	https://dl.acm.org/author_page.cfm?id=81100619971	5
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The spatial character of sensor technology	10.1145/1142405.1142413	Claire O'Malley	https://dl.acm.org/author_page.cfm?id=81409593242	6
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Using kinetic typography to convey emotion in text-based interpersonal communication	10.1145/1142405.1142414	Joonhwan Lee	https://dl.acm.org/author_page.cfm?id=81502746040	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Using kinetic typography to convey emotion in text-based interpersonal communication	10.1145/1142405.1142414	Soojin Jun	https://dl.acm.org/author_page.cfm?id=81361591223	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Using kinetic typography to convey emotion in text-based interpersonal communication	10.1145/1142405.1142414	Jodi Forlizzi	https://dl.acm.org/author_page.cfm?id=81100492013	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Using kinetic typography to convey emotion in text-based interpersonal communication	10.1145/1142405.1142414	Scott E. Hudson	https://dl.acm.org/author_page.cfm?id=81328488846	4
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Sensorial interfaces	10.1145/1142405.1142415	Angela Chang	https://dl.acm.org/author_page.cfm?id=81100247273	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Sensorial interfaces	10.1145/1142405.1142415	Hiroshi Ishii	https://dl.acm.org/author_page.cfm?id=81100363076	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Session details: Wild places	10.1145/3244607	M. Bergman	https://dl.acm.org/author_page.cfm?id=81314493701	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Supporting ethnographic studies of ubiquitous computing in the wild	10.1145/1142405.1142417	Andy Crabtree	https://dl.acm.org/author_page.cfm?id=81100143427	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Supporting ethnographic studies of ubiquitous computing in the wild	10.1145/1142405.1142417	Steve Benford	https://dl.acm.org/author_page.cfm?id=81100619971	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Supporting ethnographic studies of ubiquitous computing in the wild	10.1145/1142405.1142417	Chris Greenhalgh	https://dl.acm.org/author_page.cfm?id=81100557223	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Supporting ethnographic studies of ubiquitous computing in the wild	10.1145/1142405.1142417	Paul Tennent	https://dl.acm.org/author_page.cfm?id=81100474188	4
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Supporting ethnographic studies of ubiquitous computing in the wild	10.1145/1142405.1142417	Matthew Chalmers	https://dl.acm.org/author_page.cfm?id=81100086432	5
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Supporting ethnographic studies of ubiquitous computing in the wild	10.1145/1142405.1142417	Barry Brown	https://dl.acm.org/author_page.cfm?id=81100013375	6
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	DJs' perspectives on interaction and awareness in nightclubs	10.1145/1142405.1142418	Carrie Gates	https://dl.acm.org/author_page.cfm?id=81100432647	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	DJs' perspectives on interaction and awareness in nightclubs	10.1145/1142405.1142418	Sriram Subramanian	https://dl.acm.org/author_page.cfm?id=81100277483	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	DJs' perspectives on interaction and awareness in nightclubs	10.1145/1142405.1142418	Carl Gutwin	https://dl.acm.org/author_page.cfm?id=81100275704	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	SESAME: towards better 3D conceptual design systems	10.1145/1142405.1142419	Ji-Young Oh	https://dl.acm.org/author_page.cfm?id=81100060022	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	SESAME: towards better 3D conceptual design systems	10.1145/1142405.1142419	Wolfgang Stuerzlinger	https://dl.acm.org/author_page.cfm?id=81100214718	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	SESAME: towards better 3D conceptual design systems	10.1145/1142405.1142419	John Danahy	https://dl.acm.org/author_page.cfm?id=81100324182	3
