conference	paper_title	doi	author	author_url	author_position
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Hybrid retrieval approaches to geospatial music recommendation	10.1145/2484028.2484146	Dominik Schnitzer	https://dl.acm.org/author_page.cfm?id=81342510478	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Leveraging viewer comments for mood classification of music video clips	10.1145/2484028.2484118	Takehiro Yamamoto	https://dl.acm.org/author_page.cfm?id=81384612073	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Leveraging viewer comments for mood classification of music video clips	10.1145/2484028.2484118	Satoshi Nakamura	https://dl.acm.org/author_page.cfm?id=82458974257	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Exploiting semantics for improving clinical information retrieval	10.1145/2484028.2484167	Atanaz Babashzadeh	https://dl.acm.org/author_page.cfm?id=81557994356	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Exploiting semantics for improving clinical information retrieval	10.1145/2484028.2484167	Jimmy Huang	https://dl.acm.org/author_page.cfm?id=81100080207	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Exploiting semantics for improving clinical information retrieval	10.1145/2484028.2484167	Mariam Daoud	https://dl.acm.org/author_page.cfm?id=99659191430	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	"Interpretation of coordinations, compound generation, and result fusion for query variants"	10.1145/2484028.2484115	Johannes Leveling	https://dl.acm.org/author_page.cfm?id=81377591606	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Time-aware structured query suggestion	10.1145/2484028.2484143	Taiki Miyanishi	https://dl.acm.org/author_page.cfm?id=82458985657	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Time-aware structured query suggestion	10.1145/2484028.2484143	Tetsuya Sakai	https://dl.acm.org/author_page.cfm?id=81100193167	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Flat vs. hierarchical phrase-based translation models for cross-language information retrieval	10.1145/2484028.2484137	Ferhan Ture	https://dl.acm.org/author_page.cfm?id=81323497018	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Flat vs. hierarchical phrase-based translation models for cross-language information retrieval	10.1145/2484028.2484137	Jimmy Lin	https://dl.acm.org/author_page.cfm?id=81471640432	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	"Here and there: goals, activities, and predictions about location from geotagged queries"	10.1145/2484028.2484125	Robert West	https://dl.acm.org/author_page.cfm?id=81100513838	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	"Here and there: goals, activities, and predictions about location from geotagged queries"	10.1145/2484028.2484125	Ryen W. White	https://dl.acm.org/author_page.cfm?id=81100617179	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	"Here and there: goals, activities, and predictions about location from geotagged queries"	10.1145/2484028.2484125	Eric Horvitz	https://dl.acm.org/author_page.cfm?id=81100323543	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Query change as relevance feedback in session search	10.1145/2484028.2484171	Sicong Zhang	https://dl.acm.org/author_page.cfm?id=82459273457	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Query change as relevance feedback in session search	10.1145/2484028.2484171	Dongyi Guan	https://dl.acm.org/author_page.cfm?id=81555925556	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Query change as relevance feedback in session search	10.1145/2484028.2484171	Hui Yang	https://dl.acm.org/author_page.cfm?id=81316490952	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Is uncertain logical-matching equivalent to conditional probability?	10.1145/2484028.2484152	Karam Abdulahhad	https://dl.acm.org/author_page.cfm?id=82459266057	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Is uncertain logical-matching equivalent to conditional probability?	10.1145/2484028.2484152	Jean-Pierre Chevallet	https://dl.acm.org/author_page.cfm?id=81340488349	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Is uncertain logical-matching equivalent to conditional probability?	10.1145/2484028.2484152	Catherine Berrut	https://dl.acm.org/author_page.cfm?id=81100609693	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Boosting novelty for biomedical information retrieval through probabilistic latent semantic analysis	10.1145/2484028.2484174	Xiangdong An	https://dl.acm.org/author_page.cfm?id=81319487755	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Boosting novelty for biomedical information retrieval through probabilistic latent semantic analysis	10.1145/2484028.2484174	Jimmy Xiangji Huang	https://dl.acm.org/author_page.cfm?id=81100080207	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Learning to combine representations for medical records search	10.1145/2484028.2484177	Nut Limsopatham	https://dl.acm.org/author_page.cfm?id=81487653229	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Learning to combine representations for medical records search	10.1145/2484028.2484177	Craig Macdonald	https://dl.acm.org/author_page.cfm?id=81316489301	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Learning to combine representations for medical records search	10.1145/2484028.2484177	Iadh Ounis	https://dl.acm.org/author_page.cfm?id=81100017083	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Kinship contextualization: utilizing the preceding and following structural elements	10.1145/2484028.2484111	Muhammad A. Norozi	https://dl.acm.org/author_page.cfm?id=81481652040	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Kinship contextualization: utilizing the preceding and following structural elements	10.1145/2484028.2484111	Paavo Arvola	https://dl.acm.org/author_page.cfm?id=81309511830	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The cluster hypothesis for entity oriented search	10.1145/2484028.2484128	Hadas Raviv	https://dl.acm.org/author_page.cfm?id=81548658856	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The cluster hypothesis for entity oriented search	10.1145/2484028.2484128	Oren Kurland	https://dl.acm.org/author_page.cfm?id=81100462276	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The cluster hypothesis for entity oriented search	10.1145/2484028.2484128	David Carmel	https://dl.acm.org/author_page.cfm?id=81100125683	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Self reinforcement for important passage retrieval	10.1145/2484028.2484134	Ricardo Ribeiro	https://dl.acm.org/author_page.cfm?id=81442594443	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Self reinforcement for important passage retrieval	10.1145/2484028.2484134	Luís Marujo	https://dl.acm.org/author_page.cfm?id=81502801958	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Self reinforcement for important passage retrieval	10.1145/2484028.2484134	David Martins de Matos	https://dl.acm.org/author_page.cfm?id=81502812898	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Self reinforcement for important passage retrieval	10.1145/2484028.2484134	João P. Neto	https://dl.acm.org/author_page.cfm?id=81100091173	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Self reinforcement for important passage retrieval	10.1145/2484028.2484134	Anatole Gershman	https://dl.acm.org/author_page.cfm?id=81443594056	5
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Self reinforcement for important passage retrieval	10.1145/2484028.2484134	Jaime Carbonell	https://dl.acm.org/author_page.cfm?id=81452611253	6
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	What can pictures tell us about web pages?: improving document search using images	10.1145/2484028.2484144	Sergio Rodriguez-Vaamonde	https://dl.acm.org/author_page.cfm?id=81488671753	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	What can pictures tell us about web pages?: improving document search using images	10.1145/2484028.2484144	Lorenzo Torresani	https://dl.acm.org/author_page.cfm?id=81384600322	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	What can pictures tell us about web pages?: improving document search using images	10.1145/2484028.2484144	Andrew Fitzgibbon	https://dl.acm.org/author_page.cfm?id=81100376259	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Estimating query representativeness for query-performance prediction	10.1145/2484028.2484107	Mor Sondak	https://dl.acm.org/author_page.cfm?id=82259322957	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Estimating query representativeness for query-performance prediction	10.1145/2484028.2484107	Anna Shtok	https://dl.acm.org/author_page.cfm?id=81442617702	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Estimating query representativeness for query-performance prediction	10.1145/2484028.2484107	Oren Kurland	https://dl.acm.org/author_page.cfm?id=81100462276	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Interoperability ranking for mobile applications	10.1145/2484028.2484122	Dragomir Yankov	https://dl.acm.org/author_page.cfm?id=81309492747	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Interoperability ranking for mobile applications	10.1145/2484028.2484122	Pavel Berkhin	https://dl.acm.org/author_page.cfm?id=81100632332	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Interoperability ranking for mobile applications	10.1145/2484028.2484122	Rajen Subba	https://dl.acm.org/author_page.cfm?id=81443598363	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Sopra: a new social personalized ranking function for improving web search	10.1145/2484028.2484131	Mohamed Reda Bouadjenek	https://dl.acm.org/author_page.cfm?id=81472654793	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Sopra: a new social personalized ranking function for improving web search	10.1145/2484028.2484131	Hakim Hacid	https://dl.acm.org/author_page.cfm?id=81384592372	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Sopra: a new social personalized ranking function for improving web search	10.1145/2484028.2484131	Mokrane Bouzeghoub	https://dl.acm.org/author_page.cfm?id=81100413345	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Browse with a social web directory	10.1145/2484028.2484141	Hao Huang	https://dl.acm.org/author_page.cfm?id=81488649901	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Browse with a social web directory	10.1145/2484028.2484141	Yunjun Gao	https://dl.acm.org/author_page.cfm?id=81418596036	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Browse with a social web directory	10.1145/2484028.2484141	Lu Chen	https://dl.acm.org/author_page.cfm?id=82459026857	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Browse with a social web directory	10.1145/2484028.2484141	Rui Li	https://dl.acm.org/author_page.cfm?id=82458974157	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Browse with a social web directory	10.1145/2484028.2484141	Kevin Chiew	https://dl.acm.org/author_page.cfm?id=81442618143	5
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Browse with a social web directory	10.1145/2484028.2484141	Qinming He	https://dl.acm.org/author_page.cfm?id=81322495161	6
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Who will retweet me?: finding retweeters in twitter	10.1145/2484028.2484158	Zhunchen Luo	https://dl.acm.org/author_page.cfm?id=82459121257	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Who will retweet me?: finding retweeters in twitter	10.1145/2484028.2484158	Miles Osborne	https://dl.acm.org/author_page.cfm?id=81100398740	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Who will retweet me?: finding retweeters in twitter	10.1145/2484028.2484158	Jintao Tang	https://dl.acm.org/author_page.cfm?id=81456607221	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Who will retweet me?: finding retweeters in twitter	10.1145/2484028.2484158	Ting Wang	https://dl.acm.org/author_page.cfm?id=81388597115	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A financial cost metric for result caching	10.1145/2484028.2484182	Fethi Burak Sazoglu	https://dl.acm.org/author_page.cfm?id=82458779357	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A financial cost metric for result caching	10.1145/2484028.2484182	B. Barla Cambazoglu	https://dl.acm.org/author_page.cfm?id=81315488361	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A financial cost metric for result caching	10.1145/2484028.2484182	Rifat Ozcan	https://dl.acm.org/author_page.cfm?id=81335495771	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A financial cost metric for result caching	10.1145/2484028.2484182	Ismail Sengor Altingovde	https://dl.acm.org/author_page.cfm?id=81100461898	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A financial cost metric for result caching	10.1145/2484028.2484182	Özgür Ulusoy	https://dl.acm.org/author_page.cfm?id=81100529316	5
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Document classification by topic labeling	10.1145/2484028.2484140	Swapnil Hingmire	https://dl.acm.org/author_page.cfm?id=82458878657	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Document classification by topic labeling	10.1145/2484028.2484140	Sandeep Chougule	https://dl.acm.org/author_page.cfm?id=82458792157	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Document classification by topic labeling	10.1145/2484028.2484140	Girish K. Palshikar	https://dl.acm.org/author_page.cfm?id=81100302574	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Document classification by topic labeling	10.1145/2484028.2484140	Sutanu Chakraborti	https://dl.acm.org/author_page.cfm?id=81384615483	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Mining web search topics with diverse spatiotemporal patterns	10.1145/2484028.2484124	Di Jiang	https://dl.acm.org/author_page.cfm?id=81490641876	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Mining web search topics with diverse spatiotemporal patterns	10.1145/2484028.2484124	Wilfred Ng	https://dl.acm.org/author_page.cfm?id=81423593726	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A novel topic model for automatic term extraction	10.1145/2484028.2484106	Sujian Li	https://dl.acm.org/author_page.cfm?id=81377591660	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A novel topic model for automatic term extraction	10.1145/2484028.2484106	Jiwei Li	https://dl.acm.org/author_page.cfm?id=81549376556	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A novel topic model for automatic term extraction	10.1145/2484028.2484106	Tao Song	https://dl.acm.org/author_page.cfm?id=82458609457	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A novel topic model for automatic term extraction	10.1145/2484028.2484106	Wenjie Li	https://dl.acm.org/author_page.cfm?id=81100480838	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A novel topic model for automatic term extraction	10.1145/2484028.2484106	Baobao Chang	https://dl.acm.org/author_page.cfm?id=81418593153	5
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Improving LDA topic models for microblogs via tweet pooling and automatic labeling	10.1145/2484028.2484166	Rishabh Mehrotra	https://dl.acm.org/author_page.cfm?id=99658716949	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Improving LDA topic models for microblogs via tweet pooling and automatic labeling	10.1145/2484028.2484166	Scott Sanner	https://dl.acm.org/author_page.cfm?id=81363592163	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Improving LDA topic models for microblogs via tweet pooling and automatic labeling	10.1145/2484028.2484166	Wray Buntine	https://dl.acm.org/author_page.cfm?id=81100245904	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Improving LDA topic models for microblogs via tweet pooling and automatic labeling	10.1145/2484028.2484166	Lexing Xie	https://dl.acm.org/author_page.cfm?id=81335499599	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Extractive summarisation via sentence removal: condensing relevant sentences into a short summary	10.1145/2484028.2484149	Marco Bonzanini	https://dl.acm.org/author_page.cfm?id=81490687208	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Extractive summarisation via sentence removal: condensing relevant sentences into a short summary	10.1145/2484028.2484149	Miguel Martinez-Alvarez	https://dl.acm.org/author_page.cfm?id=81479662789	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Extractive summarisation via sentence removal: condensing relevant sentences into a short summary	10.1145/2484028.2484149	Thomas Roelleke	https://dl.acm.org/author_page.cfm?id=81316490459	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Characterizing stages of a multi-session complex search task through direct and indirect query modifications	10.1145/2484028.2484178	Jiyin He	https://dl.acm.org/author_page.cfm?id=81363602753	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Characterizing stages of a multi-session complex search task through direct and indirect query modifications	10.1145/2484028.2484178	Marc Bron	https://dl.acm.org/author_page.cfm?id=81453652275	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Characterizing stages of a multi-session complex search task through direct and indirect query modifications	10.1145/2484028.2484178	Arjen P. de Vries	https://dl.acm.org/author_page.cfm?id=81309492041	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Displaying relevance scores for search results	10.1145/2484028.2484112	Guy Shani	https://dl.acm.org/author_page.cfm?id=81321498048	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Displaying relevance scores for search results	10.1145/2484028.2484112	Noam Tractinsky	https://dl.acm.org/author_page.cfm?id=81100507435	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Studying page life patterns in dynamical web	10.1145/2484028.2484185	Alexey Tikhonov	https://dl.acm.org/author_page.cfm?id=82458898857	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Studying page life patterns in dynamical web	10.1145/2484028.2484185	Ivan Bogatyy	https://dl.acm.org/author_page.cfm?id=82459222357	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Studying page life patterns in dynamical web	10.1145/2484028.2484185	Pavel Burangulov	https://dl.acm.org/author_page.cfm?id=82458992357	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Studying page life patterns in dynamical web	10.1145/2484028.2484185	Liudmila Ostroumova	https://dl.acm.org/author_page.cfm?id=81549566456	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Studying page life patterns in dynamical web	10.1145/2484028.2484185	Vitaliy Koshelev	https://dl.acm.org/author_page.cfm?id=82458907657	5
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Studying page life patterns in dynamical web	10.1145/2484028.2484185	Gleb Gusev	https://dl.acm.org/author_page.cfm?id=81549028256	6
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A document rating system for preference judgements	10.1145/2484028.2484170	Maryam Bashir	https://dl.acm.org/author_page.cfm?id=82459003657	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A document rating system for preference judgements	10.1145/2484028.2484170	Jesse Anderton	https://dl.acm.org/author_page.cfm?id=82459085457	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A document rating system for preference judgements	10.1145/2484028.2484170	Jie Wu	https://dl.acm.org/author_page.cfm?id=82458803557	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A document rating system for preference judgements	10.1145/2484028.2484170	Peter B. Golbus	https://dl.acm.org/author_page.cfm?id=81490676927	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A document rating system for preference judgements	10.1145/2484028.2484170	Virgil Pavlu	https://dl.acm.org/author_page.cfm?id=81418597119	5
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A document rating system for preference judgements	10.1145/2484028.2484170	Javed A. Aslam	https://dl.acm.org/author_page.cfm?id=81100398599	6
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Relevance dimensions in preference-based IR evaluation	10.1145/2484028.2484168	Jinyoung Kim	https://dl.acm.org/author_page.cfm?id=82459022857	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Relevance dimensions in preference-based IR evaluation	10.1145/2484028.2484168	Gabriella Kazai	https://dl.acm.org/author_page.cfm?id=81100472184	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Relevance dimensions in preference-based IR evaluation	10.1145/2484028.2484168	Imed Zitouni	https://dl.acm.org/author_page.cfm?id=99659316307	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Composition of TF normalizations: new insights on scoring functions for ad hoc IR	10.1145/2484028.2484121	François Rousseau	https://dl.acm.org/author_page.cfm?id=82458956957	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Composition of TF normalizations: new insights on scoring functions for ad hoc IR	10.1145/2484028.2484121	Michalis Vazirgiannis	https://dl.acm.org/author_page.cfm?id=81100414295	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The impact of intent selection on diversified search evaluation	10.1145/2484028.2484105	Tetsuya Sakai	https://dl.acm.org/author_page.cfm?id=81100193167	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The impact of intent selection on diversified search evaluation	10.1145/2484028.2484105	Zhicheng Dou	https://dl.acm.org/author_page.cfm?id=81329488529	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The impact of intent selection on diversified search evaluation	10.1145/2484028.2484105	Charles L.A. Clarke	https://dl.acm.org/author_page.cfm?id=81100390699	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A comparison of the optimality of statistical significance tests for information retrieval evaluation	10.1145/2484028.2484163	Julián Urbano	https://dl.acm.org/author_page.cfm?id=81472644754	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A comparison of the optimality of statistical significance tests for information retrieval evaluation	10.1145/2484028.2484163	Mónica Marrero	https://dl.acm.org/author_page.cfm?id=81472646566	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	A comparison of the optimality of statistical significance tests for information retrieval evaluation	10.1145/2484028.2484163	Diego Martín	https://dl.acm.org/author_page.cfm?id=81486644412	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Assessor disagreement and text classifier accuracy	10.1145/2484028.2484156	William Webber	https://dl.acm.org/author_page.cfm?id=81316491451	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Assessor disagreement and text classifier accuracy	10.1145/2484028.2484156	Jeremy Pickens	https://dl.acm.org/author_page.cfm?id=81100656019	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Sequential testing in classifier evaluation yields biased estimates of effectiveness	10.1145/2484028.2484159	William Webber	https://dl.acm.org/author_page.cfm?id=81316491451	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Sequential testing in classifier evaluation yields biased estimates of effectiveness	10.1145/2484028.2484159	Mossaab Bagdouri	https://dl.acm.org/author_page.cfm?id=81498660336	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Sequential testing in classifier evaluation yields biased estimates of effectiveness	10.1145/2484028.2484159	David D. Lewis	https://dl.acm.org/author_page.cfm?id=82459173557	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Sequential testing in classifier evaluation yields biased estimates of effectiveness	10.1145/2484028.2484159	Douglas W. Oard	https://dl.acm.org/author_page.cfm?id=81100424535	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	"Relating retrievability, performance and length"	10.1145/2484028.2484145	Colin Wilkie	https://dl.acm.org/author_page.cfm?id=81555795756	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	"Relating retrievability, performance and length"	10.1145/2484028.2484145	Leif Azzopardi	https://dl.acm.org/author_page.cfm?id=81316487451	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Cumulative citation recommendation: classification vs. ranking	10.1145/2484028.2484151	Krisztian Balog	https://dl.acm.org/author_page.cfm?id=81314480915	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Cumulative citation recommendation: classification vs. ranking	10.1145/2484028.2484151	Heri Ramampiaro	https://dl.acm.org/author_page.cfm?id=81100404742	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Tagcloud-based explanation with feedback for recommender systems	10.1145/2484028.2484108	Wei Chen	https://dl.acm.org/author_page.cfm?id=81508688237	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Tagcloud-based explanation with feedback for recommender systems	10.1145/2484028.2484108	Wynne Hsu	https://dl.acm.org/author_page.cfm?id=81350592750	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Tagcloud-based explanation with feedback for recommender systems	10.1145/2484028.2484108	Mong Li Lee	https://dl.acm.org/author_page.cfm?id=81100386574	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Collaborative factorization for recommender systems	10.1145/2484028.2484176	Chaosheng Fan	https://dl.acm.org/author_page.cfm?id=82459174557	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Collaborative factorization for recommender systems	10.1145/2484028.2484176	Yanyan Lan	https://dl.acm.org/author_page.cfm?id=81435599880	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Collaborative factorization for recommender systems	10.1145/2484028.2484176	Jiafeng Guo	https://dl.acm.org/author_page.cfm?id=81363593975	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Collaborative factorization for recommender systems	10.1145/2484028.2484176	Zuoquan Lin	https://dl.acm.org/author_page.cfm?id=81384617583	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Collaborative factorization for recommender systems	10.1145/2484028.2484176	Xueqi Cheng	https://dl.acm.org/author_page.cfm?id=81350598297	5
